images,seg,bboxes
20181108103155_camera_frontcenter_000060902.png,20181108103155_label_frontcenter_000060902.png,20181108103155_label3D_frontcenter_000060902.txt
20181108103155_camera_frontcenter_000061251.png,20181108103155_label_frontcenter_000061251.png,20181108103155_label3D_frontcenter_000061251.txt
20181108103155_camera_frontcenter_000061289.png,20181108103155_label_frontcenter_000061289.png,20181108103155_label3D_frontcenter_000061289.txt
20181108103155_camera_frontcenter_000061429.png,20181108103155_label_frontcenter_000061429.png,20181108103155_label3D_frontcenter_000061429.txt
20181108103155_camera_frontcenter_000061464.png,20181108103155_label_frontcenter_000061464.png,20181108103155_label3D_frontcenter_000061464.txt
20181108103155_camera_frontcenter_000061538.png,20181108103155_label_frontcenter_000061538.png,20181108103155_label3D_frontcenter_000061538.txt
20181108103155_camera_frontcenter_000061573.png,20181108103155_label_frontcenter_000061573.png,20181108103155_label3D_frontcenter_000061573.txt
20181108103155_camera_frontcenter_000061618.png,20181108103155_label_frontcenter_000061618.png,20181108103155_label3D_frontcenter_000061618.txt
20181108103155_camera_frontcenter_000061687.png,20181108103155_label_frontcenter_000061687.png,20181108103155_label3D_frontcenter_000061687.txt
20181108103155_camera_frontcenter_000061786.png,20181108103155_label_frontcenter_000061786.png,20181108103155_label3D_frontcenter_000061786.txt
20181108103155_camera_frontcenter_000061856.png,20181108103155_label_frontcenter_000061856.png,20181108103155_label3D_frontcenter_000061856.txt
20181108103155_camera_frontcenter_000061893.png,20181108103155_label_frontcenter_000061893.png,20181108103155_label3D_frontcenter_000061893.txt
20181108103155_camera_frontcenter_000061918.png,20181108103155_label_frontcenter_000061918.png,20181108103155_label3D_frontcenter_000061918.txt
20181108103155_camera_frontcenter_000062019.png,20181108103155_label_frontcenter_000062019.png,20181108103155_label3D_frontcenter_000062019.txt
20181108103155_camera_frontcenter_000062059.png,20181108103155_label_frontcenter_000062059.png,20181108103155_label3D_frontcenter_000062059.txt
20181108103155_camera_frontcenter_000062080.png,20181108103155_label_frontcenter_000062080.png,20181108103155_label3D_frontcenter_000062080.txt
20181108103155_camera_frontcenter_000062308.png,20181108103155_label_frontcenter_000062308.png,20181108103155_label3D_frontcenter_000062308.txt
20181108103155_camera_frontcenter_000062360.png,20181108103155_label_frontcenter_000062360.png,20181108103155_label3D_frontcenter_000062360.txt
20181108103155_camera_frontcenter_000062417.png,20181108103155_label_frontcenter_000062417.png,20181108103155_label3D_frontcenter_000062417.txt
20181108103155_camera_frontcenter_000062424.png,20181108103155_label_frontcenter_000062424.png,20181108103155_label3D_frontcenter_000062424.txt
20181108103155_camera_frontcenter_000062469.png,20181108103155_label_frontcenter_000062469.png,20181108103155_label3D_frontcenter_000062469.txt
20181108103155_camera_frontcenter_000062616.png,20181108103155_label_frontcenter_000062616.png,20181108103155_label3D_frontcenter_000062616.txt
20181108103155_camera_frontcenter_000062687.png,20181108103155_label_frontcenter_000062687.png,20181108103155_label3D_frontcenter_000062687.txt
20181108103155_camera_frontcenter_000062729.png,20181108103155_label_frontcenter_000062729.png,20181108103155_label3D_frontcenter_000062729.txt
20181108103155_camera_frontcenter_000062751.png,20181108103155_label_frontcenter_000062751.png,20181108103155_label3D_frontcenter_000062751.txt
20181108103155_camera_frontcenter_000062773.png,20181108103155_label_frontcenter_000062773.png,20181108103155_label3D_frontcenter_000062773.txt
20181108103155_camera_frontcenter_000062784.png,20181108103155_label_frontcenter_000062784.png,20181108103155_label3D_frontcenter_000062784.txt
20181108103155_camera_frontcenter_000062843.png,20181108103155_label_frontcenter_000062843.png,20181108103155_label3D_frontcenter_000062843.txt
20181108103155_camera_frontcenter_000063446.png,20181108103155_label_frontcenter_000063446.png,20181108103155_label3D_frontcenter_000063446.txt
20181108103155_camera_frontcenter_000063474.png,20181108103155_label_frontcenter_000063474.png,20181108103155_label3D_frontcenter_000063474.txt
20181108103155_camera_frontcenter_000063578.png,20181108103155_label_frontcenter_000063578.png,20181108103155_label3D_frontcenter_000063578.txt
20181108103155_camera_frontcenter_000066201.png,20181108103155_label_frontcenter_000066201.png,20181108103155_label3D_frontcenter_000066201.txt
20181108103155_camera_frontcenter_000069453.png,20181108103155_label_frontcenter_000069453.png,20181108103155_label3D_frontcenter_000069453.txt
20181108103155_camera_frontcenter_000070539.png,20181108103155_label_frontcenter_000070539.png,20181108103155_label3D_frontcenter_000070539.txt
20181108103155_camera_frontcenter_000074098.png,20181108103155_label_frontcenter_000074098.png,20181108103155_label3D_frontcenter_000074098.txt
20181108103155_camera_frontcenter_000076062.png,20181108103155_label_frontcenter_000076062.png,20181108103155_label3D_frontcenter_000076062.txt
20181108103155_camera_frontcenter_000077186.png,20181108103155_label_frontcenter_000077186.png,20181108103155_label3D_frontcenter_000077186.txt
20181108103155_camera_frontcenter_000079728.png,20181108103155_label_frontcenter_000079728.png,20181108103155_label3D_frontcenter_000079728.txt
20181108103155_camera_frontcenter_000079778.png,20181108103155_label_frontcenter_000079778.png,20181108103155_label3D_frontcenter_000079778.txt
20181108103155_camera_frontcenter_000079790.png,20181108103155_label_frontcenter_000079790.png,20181108103155_label3D_frontcenter_000079790.txt
20181108103155_camera_frontcenter_000079840.png,20181108103155_label_frontcenter_000079840.png,20181108103155_label3D_frontcenter_000079840.txt
20181108103155_camera_frontcenter_000079856.png,20181108103155_label_frontcenter_000079856.png,20181108103155_label3D_frontcenter_000079856.txt
20181108103155_camera_frontcenter_000080415.png,20181108103155_label_frontcenter_000080415.png,20181108103155_label3D_frontcenter_000080415.txt
20181108103155_camera_frontcenter_000080496.png,20181108103155_label_frontcenter_000080496.png,20181108103155_label3D_frontcenter_000080496.txt
20181108103155_camera_frontcenter_000080627.png,20181108103155_label_frontcenter_000080627.png,20181108103155_label3D_frontcenter_000080627.txt
20181108103155_camera_frontcenter_000080639.png,20181108103155_label_frontcenter_000080639.png,20181108103155_label3D_frontcenter_000080639.txt
20181108103155_camera_frontcenter_000080801.png,20181108103155_label_frontcenter_000080801.png,20181108103155_label3D_frontcenter_000080801.txt
20181108103155_camera_frontcenter_000080820.png,20181108103155_label_frontcenter_000080820.png,20181108103155_label3D_frontcenter_000080820.txt
20181108103155_camera_frontcenter_000080894.png,20181108103155_label_frontcenter_000080894.png,20181108103155_label3D_frontcenter_000080894.txt
20181108103155_camera_frontcenter_000080950.png,20181108103155_label_frontcenter_000080950.png,20181108103155_label3D_frontcenter_000080950.txt
20181108103155_camera_frontcenter_000081141.png,20181108103155_label_frontcenter_000081141.png,20181108103155_label3D_frontcenter_000081141.txt
20181108103155_camera_frontcenter_000081146.png,20181108103155_label_frontcenter_000081146.png,20181108103155_label3D_frontcenter_000081146.txt
20181108103155_camera_frontcenter_000081226.png,20181108103155_label_frontcenter_000081226.png,20181108103155_label3D_frontcenter_000081226.txt
20181108103155_camera_frontcenter_000081292.png,20181108103155_label_frontcenter_000081292.png,20181108103155_label3D_frontcenter_000081292.txt
20181108103155_camera_frontcenter_000081302.png,20181108103155_label_frontcenter_000081302.png,20181108103155_label3D_frontcenter_000081302.txt
20181108103155_camera_frontcenter_000081493.png,20181108103155_label_frontcenter_000081493.png,20181108103155_label3D_frontcenter_000081493.txt
20181108103155_camera_frontcenter_000081524.png,20181108103155_label_frontcenter_000081524.png,20181108103155_label3D_frontcenter_000081524.txt
20181108103155_camera_frontcenter_000081578.png,20181108103155_label_frontcenter_000081578.png,20181108103155_label3D_frontcenter_000081578.txt
20181108103155_camera_frontcenter_000081722.png,20181108103155_label_frontcenter_000081722.png,20181108103155_label3D_frontcenter_000081722.txt
20181108103155_camera_frontcenter_000081812.png,20181108103155_label_frontcenter_000081812.png,20181108103155_label3D_frontcenter_000081812.txt
20181108103155_camera_frontcenter_000081831.png,20181108103155_label_frontcenter_000081831.png,20181108103155_label3D_frontcenter_000081831.txt
20181108103155_camera_frontcenter_000081837.png,20181108103155_label_frontcenter_000081837.png,20181108103155_label3D_frontcenter_000081837.txt
20181108103155_camera_frontcenter_000081853.png,20181108103155_label_frontcenter_000081853.png,20181108103155_label3D_frontcenter_000081853.txt
20181108103155_camera_frontcenter_000081954.png,20181108103155_label_frontcenter_000081954.png,20181108103155_label3D_frontcenter_000081954.txt
20181108103155_camera_frontcenter_000082165.png,20181108103155_label_frontcenter_000082165.png,20181108103155_label3D_frontcenter_000082165.txt
20181108103155_camera_frontcenter_000082298.png,20181108103155_label_frontcenter_000082298.png,20181108103155_label3D_frontcenter_000082298.txt
20181108103155_camera_frontcenter_000082343.png,20181108103155_label_frontcenter_000082343.png,20181108103155_label3D_frontcenter_000082343.txt
20181108103155_camera_frontcenter_000082543.png,20181108103155_label_frontcenter_000082543.png,20181108103155_label3D_frontcenter_000082543.txt
20181108103155_camera_frontcenter_000082549.png,20181108103155_label_frontcenter_000082549.png,20181108103155_label3D_frontcenter_000082549.txt
20181108103155_camera_frontcenter_000082596.png,20181108103155_label_frontcenter_000082596.png,20181108103155_label3D_frontcenter_000082596.txt
20181108103155_camera_frontcenter_000084198.png,20181108103155_label_frontcenter_000084198.png,20181108103155_label3D_frontcenter_000084198.txt
20181108103155_camera_frontcenter_000084921.png,20181108103155_label_frontcenter_000084921.png,20181108103155_label3D_frontcenter_000084921.txt
20181108103155_camera_frontcenter_000084988.png,20181108103155_label_frontcenter_000084988.png,20181108103155_label3D_frontcenter_000084988.txt
20181108103155_camera_frontcenter_000085964.png,20181108103155_label_frontcenter_000085964.png,20181108103155_label3D_frontcenter_000085964.txt
20181108103155_camera_frontcenter_000086500.png,20181108103155_label_frontcenter_000086500.png,20181108103155_label3D_frontcenter_000086500.txt
20181108103155_camera_frontcenter_000086611.png,20181108103155_label_frontcenter_000086611.png,20181108103155_label3D_frontcenter_000086611.txt
20181108103155_camera_frontcenter_000086695.png,20181108103155_label_frontcenter_000086695.png,20181108103155_label3D_frontcenter_000086695.txt
20181108103155_camera_frontcenter_000086733.png,20181108103155_label_frontcenter_000086733.png,20181108103155_label3D_frontcenter_000086733.txt
20181108103155_camera_frontcenter_000086818.png,20181108103155_label_frontcenter_000086818.png,20181108103155_label3D_frontcenter_000086818.txt
20181108103155_camera_frontcenter_000086822.png,20181108103155_label_frontcenter_000086822.png,20181108103155_label3D_frontcenter_000086822.txt
20181108103155_camera_frontcenter_000086827.png,20181108103155_label_frontcenter_000086827.png,20181108103155_label3D_frontcenter_000086827.txt
20181108103155_camera_frontcenter_000086929.png,20181108103155_label_frontcenter_000086929.png,20181108103155_label3D_frontcenter_000086929.txt
20181108103155_camera_frontcenter_000089665.png,20181108103155_label_frontcenter_000089665.png,20181108103155_label3D_frontcenter_000089665.txt
20181108103155_camera_frontcenter_000090186.png,20181108103155_label_frontcenter_000090186.png,20181108103155_label3D_frontcenter_000090186.txt
20181108103155_camera_frontcenter_000090358.png,20181108103155_label_frontcenter_000090358.png,20181108103155_label3D_frontcenter_000090358.txt
20181108103155_camera_frontcenter_000090531.png,20181108103155_label_frontcenter_000090531.png,20181108103155_label3D_frontcenter_000090531.txt
20181108103155_camera_frontcenter_000090590.png,20181108103155_label_frontcenter_000090590.png,20181108103155_label3D_frontcenter_000090590.txt
20181108103155_camera_frontcenter_000092257.png,20181108103155_label_frontcenter_000092257.png,20181108103155_label3D_frontcenter_000092257.txt
20181108103155_camera_frontcenter_000093128.png,20181108103155_label_frontcenter_000093128.png,20181108103155_label3D_frontcenter_000093128.txt
20181108103155_camera_frontcenter_000093130.png,20181108103155_label_frontcenter_000093130.png,20181108103155_label3D_frontcenter_000093130.txt
20181108103155_camera_frontcenter_000093144.png,20181108103155_label_frontcenter_000093144.png,20181108103155_label3D_frontcenter_000093144.txt
20181108103155_camera_frontcenter_000096612.png,20181108103155_label_frontcenter_000096612.png,20181108103155_label3D_frontcenter_000096612.txt
20181108103155_camera_frontcenter_000097204.png,20181108103155_label_frontcenter_000097204.png,20181108103155_label3D_frontcenter_000097204.txt
20181108103155_camera_frontcenter_000098088.png,20181108103155_label_frontcenter_000098088.png,20181108103155_label3D_frontcenter_000098088.txt
20181108103155_camera_frontcenter_000098093.png,20181108103155_label_frontcenter_000098093.png,20181108103155_label3D_frontcenter_000098093.txt
20181108103155_camera_frontcenter_000101543.png,20181108103155_label_frontcenter_000101543.png,20181108103155_label3D_frontcenter_000101543.txt
20181108103155_camera_frontcenter_000103447.png,20181108103155_label_frontcenter_000103447.png,20181108103155_label3D_frontcenter_000103447.txt
20181108103155_camera_frontcenter_000103450.png,20181108103155_label_frontcenter_000103450.png,20181108103155_label3D_frontcenter_000103450.txt
20181108103155_camera_frontcenter_000103467.png,20181108103155_label_frontcenter_000103467.png,20181108103155_label3D_frontcenter_000103467.txt
20181108103155_camera_frontcenter_000105223.png,20181108103155_label_frontcenter_000105223.png,20181108103155_label3D_frontcenter_000105223.txt
20181108103155_camera_frontcenter_000105395.png,20181108103155_label_frontcenter_000105395.png,20181108103155_label3D_frontcenter_000105395.txt
20181108103155_camera_frontcenter_000105801.png,20181108103155_label_frontcenter_000105801.png,20181108103155_label3D_frontcenter_000105801.txt
20181108103155_camera_frontcenter_000105824.png,20181108103155_label_frontcenter_000105824.png,20181108103155_label3D_frontcenter_000105824.txt
20181108103155_camera_frontcenter_000106206.png,20181108103155_label_frontcenter_000106206.png,20181108103155_label3D_frontcenter_000106206.txt
20181108103155_camera_frontcenter_000106243.png,20181108103155_label_frontcenter_000106243.png,20181108103155_label3D_frontcenter_000106243.txt
20181108103155_camera_frontcenter_000106288.png,20181108103155_label_frontcenter_000106288.png,20181108103155_label3D_frontcenter_000106288.txt
20181108103155_camera_frontcenter_000106395.png,20181108103155_label_frontcenter_000106395.png,20181108103155_label3D_frontcenter_000106395.txt
20181108103155_camera_frontcenter_000106420.png,20181108103155_label_frontcenter_000106420.png,20181108103155_label3D_frontcenter_000106420.txt
20181108103155_camera_frontcenter_000107760.png,20181108103155_label_frontcenter_000107760.png,20181108103155_label3D_frontcenter_000107760.txt
20181108103155_camera_frontcenter_000107974.png,20181108103155_label_frontcenter_000107974.png,20181108103155_label3D_frontcenter_000107974.txt
20181108103155_camera_frontcenter_000108602.png,20181108103155_label_frontcenter_000108602.png,20181108103155_label3D_frontcenter_000108602.txt
20181108103155_camera_frontcenter_000111539.png,20181108103155_label_frontcenter_000111539.png,20181108103155_label3D_frontcenter_000111539.txt
20181108103155_camera_frontcenter_000114267.png,20181108103155_label_frontcenter_000114267.png,20181108103155_label3D_frontcenter_000114267.txt
20181108103155_camera_frontcenter_000114322.png,20181108103155_label_frontcenter_000114322.png,20181108103155_label3D_frontcenter_000114322.txt
20181108103155_camera_frontcenter_000114336.png,20181108103155_label_frontcenter_000114336.png,20181108103155_label3D_frontcenter_000114336.txt
20181108103155_camera_frontcenter_000114880.png,20181108103155_label_frontcenter_000114880.png,20181108103155_label3D_frontcenter_000114880.txt
20181108103155_camera_frontcenter_000114960.png,20181108103155_label_frontcenter_000114960.png,20181108103155_label3D_frontcenter_000114960.txt
20181108103155_camera_frontcenter_000115047.png,20181108103155_label_frontcenter_000115047.png,20181108103155_label3D_frontcenter_000115047.txt
20181108103155_camera_frontcenter_000115059.png,20181108103155_label_frontcenter_000115059.png,20181108103155_label3D_frontcenter_000115059.txt
20181108103155_camera_frontcenter_000115623.png,20181108103155_label_frontcenter_000115623.png,20181108103155_label3D_frontcenter_000115623.txt
20181108103155_camera_frontcenter_000116036.png,20181108103155_label_frontcenter_000116036.png,20181108103155_label3D_frontcenter_000116036.txt
20181108103155_camera_frontcenter_000118955.png,20181108103155_label_frontcenter_000118955.png,20181108103155_label3D_frontcenter_000118955.txt
20181108103155_camera_frontcenter_000122345.png,20181108103155_label_frontcenter_000122345.png,20181108103155_label3D_frontcenter_000122345.txt
20181108103155_camera_frontcenter_000122660.png,20181108103155_label_frontcenter_000122660.png,20181108103155_label3D_frontcenter_000122660.txt
20181108103155_camera_frontcenter_000122667.png,20181108103155_label_frontcenter_000122667.png,20181108103155_label3D_frontcenter_000122667.txt
20181108103155_camera_frontcenter_000122736.png,20181108103155_label_frontcenter_000122736.png,20181108103155_label3D_frontcenter_000122736.txt
20181108103155_camera_frontcenter_000122746.png,20181108103155_label_frontcenter_000122746.png,20181108103155_label3D_frontcenter_000122746.txt
20181108103155_camera_frontcenter_000123692.png,20181108103155_label_frontcenter_000123692.png,20181108103155_label3D_frontcenter_000123692.txt
20181108103155_camera_frontcenter_000123988.png,20181108103155_label_frontcenter_000123988.png,20181108103155_label3D_frontcenter_000123988.txt
20181108103155_camera_frontcenter_000125184.png,20181108103155_label_frontcenter_000125184.png,20181108103155_label3D_frontcenter_000125184.txt
20181108103155_camera_frontcenter_000126947.png,20181108103155_label_frontcenter_000126947.png,20181108103155_label3D_frontcenter_000126947.txt
20181108103155_camera_frontcenter_000127776.png,20181108103155_label_frontcenter_000127776.png,20181108103155_label3D_frontcenter_000127776.txt
20181108103155_camera_frontcenter_000127887.png,20181108103155_label_frontcenter_000127887.png,20181108103155_label3D_frontcenter_000127887.txt
20181108103155_camera_frontcenter_000127907.png,20181108103155_label_frontcenter_000127907.png,20181108103155_label3D_frontcenter_000127907.txt
20181108103155_camera_frontcenter_000128013.png,20181108103155_label_frontcenter_000128013.png,20181108103155_label3D_frontcenter_000128013.txt
20181108103155_camera_frontcenter_000128043.png,20181108103155_label_frontcenter_000128043.png,20181108103155_label3D_frontcenter_000128043.txt
20181108103155_camera_frontcenter_000128190.png,20181108103155_label_frontcenter_000128190.png,20181108103155_label3D_frontcenter_000128190.txt
20181108103155_camera_frontcenter_000128204.png,20181108103155_label_frontcenter_000128204.png,20181108103155_label3D_frontcenter_000128204.txt
20181108103155_camera_frontcenter_000128236.png,20181108103155_label_frontcenter_000128236.png,20181108103155_label3D_frontcenter_000128236.txt
20181108103155_camera_frontcenter_000128321.png,20181108103155_label_frontcenter_000128321.png,20181108103155_label3D_frontcenter_000128321.txt
20181108103155_camera_frontcenter_000128333.png,20181108103155_label_frontcenter_000128333.png,20181108103155_label3D_frontcenter_000128333.txt
20181108103155_camera_frontcenter_000128343.png,20181108103155_label_frontcenter_000128343.png,20181108103155_label3D_frontcenter_000128343.txt
20181108103155_camera_frontcenter_000128427.png,20181108103155_label_frontcenter_000128427.png,20181108103155_label3D_frontcenter_000128427.txt
20181108103155_camera_frontcenter_000128437.png,20181108103155_label_frontcenter_000128437.png,20181108103155_label3D_frontcenter_000128437.txt
20181108103155_camera_frontcenter_000128609.png,20181108103155_label_frontcenter_000128609.png,20181108103155_label3D_frontcenter_000128609.txt
20181108103155_camera_frontcenter_000128637.png,20181108103155_label_frontcenter_000128637.png,20181108103155_label3D_frontcenter_000128637.txt
20181108103155_camera_frontcenter_000128639.png,20181108103155_label_frontcenter_000128639.png,20181108103155_label3D_frontcenter_000128639.txt
20181108103155_camera_frontcenter_000131584.png,20181108103155_label_frontcenter_000131584.png,20181108103155_label3D_frontcenter_000131584.txt
20181108103155_camera_frontcenter_000131699.png,20181108103155_label_frontcenter_000131699.png,20181108103155_label3D_frontcenter_000131699.txt
20181108103155_camera_frontcenter_000131713.png,20181108103155_label_frontcenter_000131713.png,20181108103155_label3D_frontcenter_000131713.txt
20181108103155_camera_frontcenter_000131748.png,20181108103155_label_frontcenter_000131748.png,20181108103155_label3D_frontcenter_000131748.txt
20181108103155_camera_frontcenter_000131770.png,20181108103155_label_frontcenter_000131770.png,20181108103155_label3D_frontcenter_000131770.txt
20181108103155_camera_frontcenter_000131815.png,20181108103155_label_frontcenter_000131815.png,20181108103155_label3D_frontcenter_000131815.txt
20181108103155_camera_frontcenter_000131844.png,20181108103155_label_frontcenter_000131844.png,20181108103155_label3D_frontcenter_000131844.txt
20181108103155_camera_frontcenter_000132010.png,20181108103155_label_frontcenter_000132010.png,20181108103155_label3D_frontcenter_000132010.txt
20181108103155_camera_frontcenter_000132040.png,20181108103155_label_frontcenter_000132040.png,20181108103155_label3D_frontcenter_000132040.txt
20181108103155_camera_frontcenter_000132125.png,20181108103155_label_frontcenter_000132125.png,20181108103155_label3D_frontcenter_000132125.txt
20181108103155_camera_frontcenter_000132254.png,20181108103155_label_frontcenter_000132254.png,20181108103155_label3D_frontcenter_000132254.txt
20181108103155_camera_frontcenter_000132454.png,20181108103155_label_frontcenter_000132454.png,20181108103155_label3D_frontcenter_000132454.txt
20181108103155_camera_frontcenter_000132482.png,20181108103155_label_frontcenter_000132482.png,20181108103155_label3D_frontcenter_000132482.txt
20181108103155_camera_frontcenter_000132624.png,20181108103155_label_frontcenter_000132624.png,20181108103155_label3D_frontcenter_000132624.txt
20181108103155_camera_frontcenter_000132846.png,20181108103155_label_frontcenter_000132846.png,20181108103155_label3D_frontcenter_000132846.txt
20181108103155_camera_frontcenter_000132907.png,20181108103155_label_frontcenter_000132907.png,20181108103155_label3D_frontcenter_000132907.txt
20181108103155_camera_frontcenter_000133049.png,20181108103155_label_frontcenter_000133049.png,20181108103155_label3D_frontcenter_000133049.txt
20181108103155_camera_frontcenter_000133189.png,20181108103155_label_frontcenter_000133189.png,20181108103155_label3D_frontcenter_000133189.txt
20181108103155_camera_frontcenter_000133211.png,20181108103155_label_frontcenter_000133211.png,20181108103155_label3D_frontcenter_000133211.txt
20181108103155_camera_frontcenter_000133277.png,20181108103155_label_frontcenter_000133277.png,20181108103155_label3D_frontcenter_000133277.txt
20181108103155_camera_frontcenter_000133297.png,20181108103155_label_frontcenter_000133297.png,20181108103155_label3D_frontcenter_000133297.txt
20181108103155_camera_frontcenter_000133300.png,20181108103155_label_frontcenter_000133300.png,20181108103155_label3D_frontcenter_000133300.txt
20181108103155_camera_frontcenter_000133313.png,20181108103155_label_frontcenter_000133313.png,20181108103155_label3D_frontcenter_000133313.txt
20181108103155_camera_frontcenter_000133367.png,20181108103155_label_frontcenter_000133367.png,20181108103155_label3D_frontcenter_000133367.txt
20181108103155_camera_frontcenter_000133581.png,20181108103155_label_frontcenter_000133581.png,20181108103155_label3D_frontcenter_000133581.txt
20181108103155_camera_frontcenter_000133621.png,20181108103155_label_frontcenter_000133621.png,20181108103155_label3D_frontcenter_000133621.txt
20181108103155_camera_frontcenter_000133723.png,20181108103155_label_frontcenter_000133723.png,20181108103155_label3D_frontcenter_000133723.txt
20181108103155_camera_frontcenter_000133752.png,20181108103155_label_frontcenter_000133752.png,20181108103155_label3D_frontcenter_000133752.txt
20181108103155_camera_frontcenter_000133872.png,20181108103155_label_frontcenter_000133872.png,20181108103155_label3D_frontcenter_000133872.txt
20181108103155_camera_frontcenter_000133968.png,20181108103155_label_frontcenter_000133968.png,20181108103155_label3D_frontcenter_000133968.txt
20181108103155_camera_frontcenter_000134301.png,20181108103155_label_frontcenter_000134301.png,20181108103155_label3D_frontcenter_000134301.txt
20181108103155_camera_frontcenter_000134439.png,20181108103155_label_frontcenter_000134439.png,20181108103155_label3D_frontcenter_000134439.txt
20181108103155_camera_frontcenter_000134687.png,20181108103155_label_frontcenter_000134687.png,20181108103155_label3D_frontcenter_000134687.txt
20181108103155_camera_frontcenter_000134712.png,20181108103155_label_frontcenter_000134712.png,20181108103155_label3D_frontcenter_000134712.txt
20181108103155_camera_frontcenter_000134821.png,20181108103155_label_frontcenter_000134821.png,20181108103155_label3D_frontcenter_000134821.txt
20181108103155_camera_frontcenter_000134832.png,20181108103155_label_frontcenter_000134832.png,20181108103155_label3D_frontcenter_000134832.txt
20181108103155_camera_frontcenter_000134975.png,20181108103155_label_frontcenter_000134975.png,20181108103155_label3D_frontcenter_000134975.txt
20181108103155_camera_frontcenter_000134985.png,20181108103155_label_frontcenter_000134985.png,20181108103155_label3D_frontcenter_000134985.txt
20181108103155_camera_frontcenter_000135048.png,20181108103155_label_frontcenter_000135048.png,20181108103155_label3D_frontcenter_000135048.txt
20181108103155_camera_frontcenter_000135147.png,20181108103155_label_frontcenter_000135147.png,20181108103155_label3D_frontcenter_000135147.txt
20181108103155_camera_frontcenter_000135233.png,20181108103155_label_frontcenter_000135233.png,20181108103155_label3D_frontcenter_000135233.txt
20181108103155_camera_frontcenter_000135264.png,20181108103155_label_frontcenter_000135264.png,20181108103155_label3D_frontcenter_000135264.txt
20181108103155_camera_frontcenter_000135278.png,20181108103155_label_frontcenter_000135278.png,20181108103155_label3D_frontcenter_000135278.txt
20181108103155_camera_frontcenter_000135343.png,20181108103155_label_frontcenter_000135343.png,20181108103155_label3D_frontcenter_000135343.txt
20181108103155_camera_frontcenter_000135360.png,20181108103155_label_frontcenter_000135360.png,20181108103155_label3D_frontcenter_000135360.txt
20181108103155_camera_frontcenter_000135370.png,20181108103155_label_frontcenter_000135370.png,20181108103155_label3D_frontcenter_000135370.txt
20181108103155_camera_frontcenter_000135375.png,20181108103155_label_frontcenter_000135375.png,20181108103155_label3D_frontcenter_000135375.txt
20181108103155_camera_frontcenter_000135434.png,20181108103155_label_frontcenter_000135434.png,20181108103155_label3D_frontcenter_000135434.txt
20181108103155_camera_frontcenter_000135519.png,20181108103155_label_frontcenter_000135519.png,20181108103155_label3D_frontcenter_000135519.txt
20181108103155_camera_frontcenter_000135540.png,20181108103155_label_frontcenter_000135540.png,20181108103155_label3D_frontcenter_000135540.txt
20181108103155_camera_frontcenter_000135626.png,20181108103155_label_frontcenter_000135626.png,20181108103155_label3D_frontcenter_000135626.txt
20181108103155_camera_frontcenter_000135676.png,20181108103155_label_frontcenter_000135676.png,20181108103155_label3D_frontcenter_000135676.txt
20181108103155_camera_frontcenter_000135904.png,20181108103155_label_frontcenter_000135904.png,20181108103155_label3D_frontcenter_000135904.txt
20181108103155_camera_frontcenter_000135923.png,20181108103155_label_frontcenter_000135923.png,20181108103155_label3D_frontcenter_000135923.txt
20181108103155_camera_frontcenter_000136050.png,20181108103155_label_frontcenter_000136050.png,20181108103155_label3D_frontcenter_000136050.txt
20181108103155_camera_frontcenter_000136069.png,20181108103155_label_frontcenter_000136069.png,20181108103155_label3D_frontcenter_000136069.txt
20181108103155_camera_frontcenter_000136073.png,20181108103155_label_frontcenter_000136073.png,20181108103155_label3D_frontcenter_000136073.txt
20181108103155_camera_frontcenter_000136097.png,20181108103155_label_frontcenter_000136097.png,20181108103155_label3D_frontcenter_000136097.txt
20181108103155_camera_frontcenter_000136340.png,20181108103155_label_frontcenter_000136340.png,20181108103155_label3D_frontcenter_000136340.txt
20181108103155_camera_frontcenter_000136405.png,20181108103155_label_frontcenter_000136405.png,20181108103155_label3D_frontcenter_000136405.txt
20181108103155_camera_frontcenter_000136517.png,20181108103155_label_frontcenter_000136517.png,20181108103155_label3D_frontcenter_000136517.txt
20181108103155_camera_frontcenter_000136597.png,20181108103155_label_frontcenter_000136597.png,20181108103155_label3D_frontcenter_000136597.txt
20181108103155_camera_frontcenter_000136755.png,20181108103155_label_frontcenter_000136755.png,20181108103155_label3D_frontcenter_000136755.txt
20181108103155_camera_frontcenter_000136860.png,20181108103155_label_frontcenter_000136860.png,20181108103155_label3D_frontcenter_000136860.txt
20181108103155_camera_frontcenter_000136915.png,20181108103155_label_frontcenter_000136915.png,20181108103155_label3D_frontcenter_000136915.txt
20181108103155_camera_frontcenter_000137150.png,20181108103155_label_frontcenter_000137150.png,20181108103155_label3D_frontcenter_000137150.txt
20181108103155_camera_frontcenter_000137191.png,20181108103155_label_frontcenter_000137191.png,20181108103155_label3D_frontcenter_000137191.txt
20181108103155_camera_frontcenter_000137369.png,20181108103155_label_frontcenter_000137369.png,20181108103155_label3D_frontcenter_000137369.txt
20181108103155_camera_frontcenter_000137410.png,20181108103155_label_frontcenter_000137410.png,20181108103155_label3D_frontcenter_000137410.txt
20181108103155_camera_frontcenter_000137482.png,20181108103155_label_frontcenter_000137482.png,20181108103155_label3D_frontcenter_000137482.txt
20181108103155_camera_frontcenter_000137579.png,20181108103155_label_frontcenter_000137579.png,20181108103155_label3D_frontcenter_000137579.txt
